sale_date,product_id,product_name,category,cost_price,unit_price,unit,day_of_week,is_weekend,month,day_of_month,year,festival,is_festival,days_to_next_festival
2025-11-11,191,,Rice,72.0,78.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,191,,Rice,72.0,78.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,191,,Rice,72.0,78.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,191,,Rice,72.0,78.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,191,,Rice,72.0,78.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,191,,Rice,72.0,78.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,191,,Rice,72.0,78.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,192,,Rice,83.0,92.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,192,,Rice,83.0,92.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,192,,Rice,83.0,92.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,192,,Rice,83.0,92.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,192,,Rice,83.0,92.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,192,,Rice,83.0,92.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,192,,Rice,83.0,92.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,193,,Rice,60.0,65.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,193,,Rice,60.0,65.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,193,,Rice,60.0,65.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,193,,Rice,60.0,65.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,193,,Rice,60.0,65.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,193,,Rice,60.0,65.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,193,,Rice,60.0,65.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,194,,Rice,58.0,63.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,194,,Rice,58.0,63.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,194,,Rice,58.0,63.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,194,,Rice,58.0,63.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,194,,Rice,58.0,63.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,194,,Rice,58.0,63.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,194,,Rice,58.0,63.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,195,,Rice,148.0,165.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,195,,Rice,148.0,165.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,195,,Rice,148.0,165.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,195,,Rice,148.0,165.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,195,,Rice,148.0,165.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,195,,Rice,148.0,165.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,195,,Rice,148.0,165.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,196,,Rice,180.0,195.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,196,,Rice,180.0,195.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,196,,Rice,180.0,195.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,196,,Rice,180.0,195.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,196,,Rice,180.0,195.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,196,,Rice,180.0,195.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,196,,Rice,180.0,195.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,197,,Rice,80.0,88.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,197,,Rice,80.0,88.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,197,,Rice,80.0,88.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,197,,Rice,80.0,88.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,197,,Rice,80.0,88.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,197,,Rice,80.0,88.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,197,,Rice,80.0,88.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,198,,Rice,155.0,170.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,198,,Rice,155.0,170.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,198,,Rice,155.0,170.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,198,,Rice,155.0,170.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,198,,Rice,155.0,170.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,198,,Rice,155.0,170.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,198,,Rice,155.0,170.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,199,,Rice,375.0,390.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,199,,Rice,375.0,390.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,199,,Rice,375.0,390.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,199,,Rice,375.0,390.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,199,,Rice,375.0,390.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,199,,Rice,375.0,390.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,199,,Rice,375.0,390.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,200,,Rice,445.0,460.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,200,,Rice,445.0,460.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,200,,Rice,445.0,460.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,200,,Rice,445.0,460.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,200,,Rice,445.0,460.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,200,,Rice,445.0,460.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,200,,Rice,445.0,460.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,201,,Rice,152.0,165.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,201,,Rice,152.0,165.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,201,,Rice,152.0,165.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,201,,Rice,152.0,165.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,201,,Rice,152.0,165.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,201,,Rice,152.0,165.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,201,,Rice,152.0,165.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,202,,Rice,375.0,395.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,202,,Rice,375.0,395.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,202,,Rice,375.0,395.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,202,,Rice,375.0,395.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,202,,Rice,375.0,395.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,202,,Rice,375.0,395.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,202,,Rice,375.0,395.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,203,,Flour,128.0,140.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,203,,Flour,128.0,140.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,203,,Flour,128.0,140.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,203,,Flour,128.0,140.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,203,,Flour,128.0,140.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,203,,Flour,128.0,140.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,203,,Flour,128.0,140.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,204,,Flour,318.0,350.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,204,,Flour,318.0,350.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,204,,Flour,318.0,350.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,204,,Flour,318.0,350.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,204,,Flour,318.0,350.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,204,,Flour,318.0,350.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,204,,Flour,318.0,350.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,205,,Flour,65.0,72.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,205,,Flour,65.0,72.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,205,,Flour,65.0,72.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,205,,Flour,65.0,72.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,205,,Flour,65.0,72.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,205,,Flour,65.0,72.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,205,,Flour,65.0,72.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,206,,Flour,130.0,144.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,206,,Flour,130.0,144.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,206,,Flour,130.0,144.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,206,,Flour,130.0,144.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,206,,Flour,130.0,144.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,206,,Flour,130.0,144.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,206,,Flour,130.0,144.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,207,,Flour,63.0,70.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,207,,Flour,63.0,70.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,207,,Flour,63.0,70.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,207,,Flour,63.0,70.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,207,,Flour,63.0,70.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,207,,Flour,63.0,70.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,207,,Flour,63.0,70.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,208,,Flour,308.0,340.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,208,,Flour,308.0,340.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,208,,Flour,308.0,340.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,208,,Flour,308.0,340.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,208,,Flour,308.0,340.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,208,,Flour,308.0,340.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,208,,Flour,308.0,340.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,209,,Flour,60.0,68.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,209,,Flour,60.0,68.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,209,,Flour,60.0,68.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,209,,Flour,60.0,68.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,209,,Flour,60.0,68.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,209,,Flour,60.0,68.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,209,,Flour,60.0,68.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,210,,Flour,82.0,90.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,210,,Flour,82.0,90.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,210,,Flour,82.0,90.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,210,,Flour,82.0,90.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,210,,Flour,82.0,90.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,210,,Flour,82.0,90.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,210,,Flour,82.0,90.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,211,,Flour,48.0,55.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,211,,Flour,48.0,55.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,211,,Flour,48.0,55.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,211,,Flour,48.0,55.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,211,,Flour,48.0,55.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,211,,Flour,48.0,55.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,211,,Flour,48.0,55.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,212,,Flour,92.0,105.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,212,,Flour,92.0,105.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,212,,Flour,92.0,105.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,212,,Flour,92.0,105.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,212,,Flour,92.0,105.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,212,,Flour,92.0,105.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,212,,Flour,92.0,105.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,213,,Flour,108.0,120.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,213,,Flour,108.0,120.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,213,,Flour,108.0,120.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,213,,Flour,108.0,120.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,213,,Flour,108.0,120.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,213,,Flour,108.0,120.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,213,,Flour,108.0,120.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,214,,Flour,42.0,48.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,214,,Flour,42.0,48.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,214,,Flour,42.0,48.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,214,,Flour,42.0,48.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,214,,Flour,42.0,48.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,214,,Flour,42.0,48.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,214,,Flour,42.0,48.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,215,,Flour,68.0,75.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,215,,Flour,68.0,75.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,215,,Flour,68.0,75.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,215,,Flour,68.0,75.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,215,,Flour,68.0,75.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,215,,Flour,68.0,75.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,215,,Flour,68.0,75.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,216,,Oil,175.0,189.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,216,,Oil,175.0,189.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,216,,Oil,175.0,189.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,216,,Oil,175.0,189.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,216,,Oil,175.0,189.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,216,,Oil,175.0,189.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,216,,Oil,175.0,189.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,217,,Oil,350.0,378.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,217,,Oil,350.0,378.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,217,,Oil,350.0,378.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,217,,Oil,350.0,378.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,217,,Oil,350.0,378.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,217,,Oil,350.0,378.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,217,,Oil,350.0,378.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,218,,Oil,875.0,945.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,218,,Oil,875.0,945.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,218,,Oil,875.0,945.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,218,,Oil,875.0,945.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,218,,Oil,875.0,945.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,218,,Oil,875.0,945.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,218,,Oil,875.0,945.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,219,,Oil,175.0,189.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,219,,Oil,175.0,189.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,219,,Oil,175.0,189.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,219,,Oil,175.0,189.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,219,,Oil,175.0,189.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,219,,Oil,175.0,189.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,219,,Oil,175.0,189.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,220,,Oil,350.0,378.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,220,,Oil,350.0,378.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,220,,Oil,350.0,378.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,220,,Oil,350.0,378.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,220,,Oil,350.0,378.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,220,,Oil,350.0,378.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,220,,Oil,350.0,378.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,221,,Oil,875.0,945.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,221,,Oil,875.0,945.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,221,,Oil,875.0,945.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,221,,Oil,875.0,945.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,221,,Oil,875.0,945.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,221,,Oil,875.0,945.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,221,,Oil,875.0,945.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,222,,Oil,172.0,185.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,222,,Oil,172.0,185.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,222,,Oil,172.0,185.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,222,,Oil,172.0,185.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,222,,Oil,172.0,185.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,222,,Oil,172.0,185.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,222,,Oil,172.0,185.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,223,,Oil,862.0,925.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,223,,Oil,862.0,925.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,223,,Oil,862.0,925.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,223,,Oil,862.0,925.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,223,,Oil,862.0,925.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,223,,Oil,862.0,925.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,223,,Oil,862.0,925.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,224,,Oil,182.0,195.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,224,,Oil,182.0,195.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,224,,Oil,182.0,195.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,224,,Oil,182.0,195.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,224,,Oil,182.0,195.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,224,,Oil,182.0,195.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,224,,Oil,182.0,195.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,225,,Oil,91.0,98.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,225,,Oil,91.0,98.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,225,,Oil,91.0,98.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,225,,Oil,91.0,98.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,225,,Oil,91.0,98.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,225,,Oil,91.0,98.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,225,,Oil,91.0,98.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,226,,Oil,905.0,975.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,226,,Oil,905.0,975.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,226,,Oil,905.0,975.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,226,,Oil,905.0,975.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,226,,Oil,905.0,975.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,226,,Oil,905.0,975.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,226,,Oil,905.0,975.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,227,,Oil,173.0,188.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,227,,Oil,173.0,188.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,227,,Oil,173.0,188.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,227,,Oil,173.0,188.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,227,,Oil,173.0,188.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,227,,Oil,173.0,188.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,227,,Oil,173.0,188.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,228,,Oil,172.0,187.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,228,,Oil,172.0,187.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,228,,Oil,172.0,187.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,228,,Oil,172.0,187.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,228,,Oil,172.0,187.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,228,,Oil,172.0,187.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,228,,Oil,172.0,187.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,229,,Oil,188.0,200.0,liter,1,0,11,11,2025,none,0,-1
2025-11-12,229,,Oil,188.0,200.0,liter,2,0,11,12,2025,none,0,-1
2025-11-13,229,,Oil,188.0,200.0,liter,3,0,11,13,2025,none,0,-1
2025-11-14,229,,Oil,188.0,200.0,liter,4,1,11,14,2025,none,0,-1
2025-11-15,229,,Oil,188.0,200.0,liter,5,1,11,15,2025,none,0,-1
2025-11-16,229,,Oil,188.0,200.0,liter,6,0,11,16,2025,none,0,-1
