sale_date,product_id,product_name,category,cost_price,unit_price,unit,day_of_week,is_weekend,month,day_of_month,year,festival,is_festival,days_to_next_festival
2025-11-17,229,,Oil,188.0,200.0,liter,0,0,11,17,2025,none,0,-1
2025-11-11,230,,Oil,178.0,190.0,liter,1,0,11,11,2025,none,0,-1
2025-11-12,230,,Oil,178.0,190.0,liter,2,0,11,12,2025,none,0,-1
2025-11-13,230,,Oil,178.0,190.0,liter,3,0,11,13,2025,none,0,-1
2025-11-14,230,,Oil,178.0,190.0,liter,4,1,11,14,2025,none,0,-1
2025-11-15,230,,Oil,178.0,190.0,liter,5,1,11,15,2025,none,0,-1
2025-11-16,230,,Oil,178.0,190.0,liter,6,0,11,16,2025,none,0,-1
2025-11-17,230,,Oil,178.0,190.0,liter,0,0,11,17,2025,none,0,-1
2025-11-11,231,,Sugar,82.0,88.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,231,,Sugar,82.0,88.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,231,,Sugar,82.0,88.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,231,,Sugar,82.0,88.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,231,,Sugar,82.0,88.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,231,,Sugar,82.0,88.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,231,,Sugar,82.0,88.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,232,,Sugar,81.0,87.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,232,,Sugar,81.0,87.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,232,,Sugar,81.0,87.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,232,,Sugar,81.0,87.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,232,,Sugar,81.0,87.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,232,,Sugar,81.0,87.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,232,,Sugar,81.0,87.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,233,,Sugar,83.0,89.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,233,,Sugar,83.0,89.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,233,,Sugar,83.0,89.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,233,,Sugar,83.0,89.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,233,,Sugar,83.0,89.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,233,,Sugar,83.0,89.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,233,,Sugar,83.0,89.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,234,,Sugar,82.0,88.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,234,,Sugar,82.0,88.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,234,,Sugar,82.0,88.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,234,,Sugar,82.0,88.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,234,,Sugar,82.0,88.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,234,,Sugar,82.0,88.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,234,,Sugar,82.0,88.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,235,,Sugar,68.0,75.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,235,,Sugar,68.0,75.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,235,,Sugar,68.0,75.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,235,,Sugar,68.0,75.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,235,,Sugar,68.0,75.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,235,,Sugar,68.0,75.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,235,,Sugar,68.0,75.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,236,,Sugar,80.0,86.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,236,,Sugar,80.0,86.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,236,,Sugar,80.0,86.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,236,,Sugar,80.0,86.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,236,,Sugar,80.0,86.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,236,,Sugar,80.0,86.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,236,,Sugar,80.0,86.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,237,,Sugar,52.0,58.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,237,,Sugar,52.0,58.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,237,,Sugar,52.0,58.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,237,,Sugar,52.0,58.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,237,,Sugar,52.0,58.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,237,,Sugar,52.0,58.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,237,,Sugar,52.0,58.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,238,,Sugar,48.0,55.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,238,,Sugar,48.0,55.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,238,,Sugar,48.0,55.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,238,,Sugar,48.0,55.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,238,,Sugar,48.0,55.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,238,,Sugar,48.0,55.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,238,,Sugar,48.0,55.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,239,,Sugar,125.0,138.0,pcs,1,0,11,11,2025,none,0,-1
2025-11-12,239,,Sugar,125.0,138.0,pcs,2,0,11,12,2025,none,0,-1
2025-11-13,239,,Sugar,125.0,138.0,pcs,3,0,11,13,2025,none,0,-1
2025-11-14,239,,Sugar,125.0,138.0,pcs,4,1,11,14,2025,none,0,-1
2025-11-15,239,,Sugar,125.0,138.0,pcs,5,1,11,15,2025,none,0,-1
2025-11-16,239,,Sugar,125.0,138.0,pcs,6,0,11,16,2025,none,0,-1
2025-11-17,239,,Sugar,125.0,138.0,pcs,0,0,11,17,2025,none,0,-1
2025-11-11,240,,Eggs,132.0,141.0,dozen,1,0,11,11,2025,none,0,-1
2025-11-12,240,,Eggs,132.0,141.0,dozen,2,0,11,12,2025,none,0,-1
2025-11-13,240,,Eggs,132.0,141.0,dozen,3,0,11,13,2025,none,0,-1
2025-11-14,240,,Eggs,132.0,141.0,dozen,4,1,11,14,2025,none,0,-1
2025-11-15,240,,Eggs,132.0,141.0,dozen,5,1,11,15,2025,none,0,-1
2025-11-16,240,,Eggs,132.0,141.0,dozen,6,0,11,16,2025,none,0,-1
2025-11-17,240,,Eggs,132.0,141.0,dozen,0,0,11,17,2025,none,0,-1
2025-11-11,241,,Eggs,145.0,155.0,dozen,1,0,11,11,2025,none,0,-1
2025-11-12,241,,Eggs,145.0,155.0,dozen,2,0,11,12,2025,none,0,-1
2025-11-13,241,,Eggs,145.0,155.0,dozen,3,0,11,13,2025,none,0,-1
2025-11-14,241,,Eggs,145.0,155.0,dozen,4,1,11,14,2025,none,0,-1
2025-11-15,241,,Eggs,145.0,155.0,dozen,5,1,11,15,2025,none,0,-1
2025-11-16,241,,Eggs,145.0,155.0,dozen,6,0,11,16,2025,none,0,-1
2025-11-17,241,,Eggs,145.0,155.0,dozen,0,0,11,17,2025,none,0,-1
2025-11-11,242,,Eggs,138.0,148.0,dozen,1,0,11,11,2025,none,0,-1
2025-11-12,242,,Eggs,138.0,148.0,dozen,2,0,11,12,2025,none,0,-1
2025-11-13,242,,Eggs,138.0,148.0,dozen,3,0,11,13,2025,none,0,-1
2025-11-14,242,,Eggs,138.0,148.0,dozen,4,1,11,14,2025,none,0,-1
2025-11-15,242,,Eggs,138.0,148.0,dozen,5,1,11,15,2025,none,0,-1
2025-11-16,242,,Eggs,138.0,148.0,dozen,6,0,11,16,2025,none,0,-1
2025-11-17,242,,Eggs,138.0,148.0,dozen,0,0,11,17,2025,none,0,-1
2025-11-11,243,,Eggs,135.0,145.0,dozen,1,0,11,11,2025,none,0,-1
2025-11-12,243,,Eggs,135.0,145.0,dozen,2,0,11,12,2025,none,0,-1
2025-11-13,243,,Eggs,135.0,145.0,dozen,3,0,11,13,2025,none,0,-1
2025-11-14,243,,Eggs,135.0,145.0,dozen,4,1,11,14,2025,none,0,-1
2025-11-15,243,,Eggs,135.0,145.0,dozen,5,1,11,15,2025,none,0,-1
2025-11-16,243,,Eggs,135.0,145.0,dozen,6,0,11,16,2025,none,0,-1
2025-11-17,243,,Eggs,135.0,145.0,dozen,0,0,11,17,2025,none,0,-1
2025-11-11,244,,Eggs,158.0,170.0,dozen,1,0,11,11,2025,none,0,-1
2025-11-12,244,,Eggs,158.0,170.0,dozen,2,0,11,12,2025,none,0,-1
2025-11-13,244,,Eggs,158.0,170.0,dozen,3,0,11,13,2025,none,0,-1
2025-11-14,244,,Eggs,158.0,170.0,dozen,4,1,11,14,2025,none,0,-1
2025-11-15,244,,Eggs,158.0,170.0,dozen,5,1,11,15,2025,none,0,-1
2025-11-16,244,,Eggs,158.0,170.0,dozen,6,0,11,16,2025,none,0,-1
2025-11-17,244,,Eggs,158.0,170.0,dozen,0,0,11,17,2025,none,0,-1
2025-11-11,245,,Eggs,165.0,180.0,dozen,1,0,11,11,2025,none,0,-1
2025-11-12,245,,Eggs,165.0,180.0,dozen,2,0,11,12,2025,none,0,-1
2025-11-13,245,,Eggs,165.0,180.0,dozen,3,0,11,13,2025,none,0,-1
2025-11-14,245,,Eggs,165.0,180.0,dozen,4,1,11,14,2025,none,0,-1
2025-11-15,245,,Eggs,165.0,180.0,dozen,5,1,11,15,2025,none,0,-1
2025-11-16,245,,Eggs,165.0,180.0,dozen,6,0,11,16,2025,none,0,-1
2025-11-17,245,,Eggs,165.0,180.0,dozen,0,0,11,17,2025,none,0,-1
2025-11-11,246,,Meat,295.0,310.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,246,,Meat,295.0,310.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,246,,Meat,295.0,310.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,246,,Meat,295.0,310.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,246,,Meat,295.0,310.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,246,,Meat,295.0,310.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,246,,Meat,295.0,310.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,247,,Meat,485.0,520.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,247,,Meat,485.0,520.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,247,,Meat,485.0,520.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,247,,Meat,485.0,520.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,247,,Meat,485.0,520.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,247,,Meat,485.0,520.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,247,,Meat,485.0,520.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,248,,Meat,720.0,750.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,248,,Meat,720.0,750.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,248,,Meat,720.0,750.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,248,,Meat,720.0,750.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,248,,Meat,720.0,750.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,248,,Meat,720.0,750.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,248,,Meat,720.0,750.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,249,,Meat,1050.0,1100.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,249,,Meat,1050.0,1100.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,249,,Meat,1050.0,1100.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,249,,Meat,1050.0,1100.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,249,,Meat,1050.0,1100.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,249,,Meat,1050.0,1100.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,249,,Meat,1050.0,1100.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,250,,Fish,1200.0,1250.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,250,,Fish,1200.0,1250.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,250,,Fish,1200.0,1250.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,250,,Fish,1200.0,1250.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,250,,Fish,1200.0,1250.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,250,,Fish,1200.0,1250.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,250,,Fish,1200.0,1250.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,251,,Fish,370.0,385.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,251,,Fish,370.0,385.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,251,,Fish,370.0,385.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,251,,Fish,370.0,385.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,251,,Fish,370.0,385.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,251,,Fish,370.0,385.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,251,,Fish,370.0,385.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,252,,Fish,345.0,360.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,252,,Fish,345.0,360.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,252,,Fish,345.0,360.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,252,,Fish,345.0,360.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,252,,Fish,345.0,360.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,252,,Fish,345.0,360.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,252,,Fish,345.0,360.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,253,,Fish,225.0,240.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,253,,Fish,225.0,240.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,253,,Fish,225.0,240.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,253,,Fish,225.0,240.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,253,,Fish,225.0,240.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,253,,Fish,225.0,240.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,253,,Fish,225.0,240.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,254,,Fish,625.0,660.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,254,,Fish,625.0,660.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,254,,Fish,625.0,660.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,254,,Fish,625.0,660.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,254,,Fish,625.0,660.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,254,,Fish,625.0,660.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,254,,Fish,625.0,660.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,255,,Fish,1850.0,1950.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,255,,Fish,1850.0,1950.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,255,,Fish,1850.0,1950.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,255,,Fish,1850.0,1950.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,255,,Fish,1850.0,1950.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,255,,Fish,1850.0,1950.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,255,,Fish,1850.0,1950.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,256,,Fish,285.0,310.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,256,,Fish,285.0,310.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,256,,Fish,285.0,310.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,256,,Fish,285.0,310.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,256,,Fish,285.0,310.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,256,,Fish,285.0,310.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,256,,Fish,285.0,310.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,257,,Vegetables,38.0,41.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,257,,Vegetables,38.0,41.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,257,,Vegetables,38.0,41.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,257,,Vegetables,38.0,41.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,257,,Vegetables,38.0,41.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,257,,Vegetables,38.0,41.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,257,,Vegetables,38.0,41.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,258,,Vegetables,62.0,66.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,258,,Vegetables,62.0,66.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,258,,Vegetables,62.0,66.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,258,,Vegetables,62.0,66.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,258,,Vegetables,62.0,66.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,258,,Vegetables,62.0,66.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,258,,Vegetables,62.0,66.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,259,,Vegetables,172.0,180.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,259,,Vegetables,172.0,180.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,259,,Vegetables,172.0,180.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,259,,Vegetables,172.0,180.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,259,,Vegetables,172.0,180.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,259,,Vegetables,172.0,180.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,259,,Vegetables,172.0,180.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,260,,Vegetables,210.0,220.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,260,,Vegetables,210.0,220.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,260,,Vegetables,210.0,220.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,260,,Vegetables,210.0,220.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,260,,Vegetables,210.0,220.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,260,,Vegetables,210.0,220.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,260,,Vegetables,210.0,220.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,261,,Vegetables,115.0,120.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,261,,Vegetables,115.0,120.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,261,,Vegetables,115.0,120.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,261,,Vegetables,115.0,120.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,261,,Vegetables,115.0,120.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,261,,Vegetables,115.0,120.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,261,,Vegetables,115.0,120.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,262,,Vegetables,80.0,85.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,262,,Vegetables,80.0,85.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,262,,Vegetables,80.0,85.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,262,,Vegetables,80.0,85.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,262,,Vegetables,80.0,85.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,262,,Vegetables,80.0,85.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,262,,Vegetables,80.0,85.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,263,,Vegetables,52.0,55.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,263,,Vegetables,52.0,55.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,263,,Vegetables,52.0,55.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,263,,Vegetables,52.0,55.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,263,,Vegetables,52.0,55.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,263,,Vegetables,52.0,55.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,263,,Vegetables,52.0,55.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,264,,Vegetables,64.0,68.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,264,,Vegetables,64.0,68.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,264,,Vegetables,64.0,68.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,264,,Vegetables,64.0,68.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,264,,Vegetables,64.0,68.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,264,,Vegetables,64.0,68.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,264,,Vegetables,64.0,68.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,265,,Vegetables,44.0,48.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,265,,Vegetables,44.0,48.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,265,,Vegetables,44.0,48.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,265,,Vegetables,44.0,48.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,265,,Vegetables,44.0,48.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,265,,Vegetables,44.0,48.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,265,,Vegetables,44.0,48.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,266,,Vegetables,36.0,40.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,266,,Vegetables,36.0,40.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,266,,Vegetables,36.0,40.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,266,,Vegetables,36.0,40.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,266,,Vegetables,36.0,40.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,266,,Vegetables,36.0,40.0,kg,6,0,11,16,2025,none,0,-1
2025-11-17,266,,Vegetables,36.0,40.0,kg,0,0,11,17,2025,none,0,-1
2025-11-11,267,,Vegetables,48.0,52.0,kg,1,0,11,11,2025,none,0,-1
2025-11-12,267,,Vegetables,48.0,52.0,kg,2,0,11,12,2025,none,0,-1
2025-11-13,267,,Vegetables,48.0,52.0,kg,3,0,11,13,2025,none,0,-1
2025-11-14,267,,Vegetables,48.0,52.0,kg,4,1,11,14,2025,none,0,-1
2025-11-15,267,,Vegetables,48.0,52.0,kg,5,1,11,15,2025,none,0,-1
2025-11-16,267,,Vegetables,48.0,52.0,kg,6,0,11,16,2025,none,0,-1
